Age,Gender,Country,State,Back-End,Front-End,Designer,Dev-Ops,Dev_Evang,Executive,HR,One-Person,Supervisor,Self_Employed,Remote,1_to_5,6_to_25,26_to_100,101_to_500,500_to_1000,Thousand+,Tech,Health_Care_Options,Do you know the options for mental health care available under your employer-provided coverage?,Boss_Mental_Health_Awareness,Resources,Anonymity ?,Leaving_Ease ,Supervisor_Negative_Consequence,Supervisor_Physical_Health_Negative,Co-Workers_Discussion,Supervisor_Mental_Health,Employer_Mental_Equal_Physical_Health,Negative_Co-Worker_Mental_Health ,Previous_Employer,Previous_Health_Benefits,Health_Care_Awareness ,Prev_Employers_Talk_Mental_Health ,Previous_Resources ,Previous_Anonymity ,Previous_Mental_Health_Discuss_Neg_Consequences ,Previous_Employer_Discuss_Physical_Health_Neg_Conseq,Mental_Health_Co-Workers ,Mental_Health_Supervisor ,Previous_Employer_Mental_Physical_Equal , Previous_Co-Worker_Mental_Health_Neg_Consequences ,Interview_Physical_Health_Awareness ,Interview_Mental_Health_AwarenessWould you bring up a mental health issue with a potential employer in an interview?,Mental_Health_Hurt_Career ,Co-Worker_Aware_Mental_Health_Issues ,Willing_Family_Mental_Health_Awareness ,Previous_Workplace_Poor-Response-Mental ,Family_History,Past_Mental_Health_Issue,Current_Mental_Health_Issue ,Addictive,Anxiety,ADHD,Autism,Burnout,Physical_Mental,Mood,Eating,Personality,PTSD,OCD,Substance,Have you ever sought treatment for a mental health issue from a mental health professional?,Treated_Interference_Mental_Health,No_Treatment_Interference_Mental_Health 
39,Male,United States of America,Minnesota,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,0,1,2,0,0,0,0,1,1,0,1,3,2,2,1,3,2,0,1,2,2,0,0,0,2,0,0,1,0,0,0,,,,,,,,,,,,,1,1,1
35,Male,United States of America,South Dakota,1,1,0,0,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,1,1,1,0,0,1,1,0,2,0,4,2,2,2,2,,,,,,,,,,,,,0,0,3
34,Male,United States of America,Nebraska,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,3,3,0,0,2,4,0,0,2,2,0,0,1,3,2,2,0,1,2,0,1,2,0,0,2,2,1,0,4,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4
38,Male,United Kingdom,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,2,1,1,4,1,0,1,2,1,0,0,,,,,,,,,,,,0,0,1,1,3,-1,0,0,0,,,,,,,,,,,,,0,1,1
26,Female,United States of America,North Carolina,0,0,0,0,0,0,0,0,0,0,2,,,,,,,1,3,3,0,1,2,4,2,1,2,2,0,1,1,3,2,2,1,3,0,1,2,3,2,0,0,0,2,2,4,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
24,Male,Bulgaria,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,1,2,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,2,2,0,1,1,1,0,3,1,2,0,0,,,,,,,,,,,,,0,1,1
27,Female,United States of America,New York,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,2,2,2,1,0,2,0,0,0,1,0,1,0,0,0,0,1,2,0,0,2,2,0,1,0,0,0,3,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4
25,Male,United States of America,Oklahoma,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,3,2,2,2,2,0,0,1,0,2,0,1,0,0,0,0,1,2,1,0,0,0,1,1,0,2,2,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
37,Male,United States of America,Massachusetts,1,1,1,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,2,1,0,2,2,1,2,1,1,1,1,-1,0,0,0,,,,,,,,,,,,,0,1,1
33,Male,Canada,,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,2,1,2,2,2,1,0,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,2,2,3,2,2,1,0,,,,,,,,,,,,,0,1,1
34,Male,United States of America,New York,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,1,2,1,2,0,0,0,1,0,1,2,2,0,0,1,3,1,1,0,1,1,1,1,2,2,3,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
27,Male,Canada,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,2,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,2,2,3,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4
33,Male,United States of America,New Hampshire,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,3,1,0,1,1,5,1,0,0,1,1,0,1,2,1,0,1,1,2,1,0,0,0,1,1,0,2,2,3,1,2,2,1,,,,,,,,,,,,,1,3,4
50,Male,United States of America,Minnesota,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,2,0,1,1,4,1,0,2,2,2,0,1,1,0,0,0,1,1,0,1,2,1,0,1,1,1,1,3,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
54,Female,United States of America,New York,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,1,2,3,0,0,1,3,1,0,0,1,1,1,0,2,2,3,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4
32,Female,Canada,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3,2,2,0,2,0,2,0,2,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,2,0,2,2,1,2,0,,,,,,,,,,,,,1,3,4
39,Male,Canada,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2,1,2,2,5,0,0,1,1,2,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,2,0,0,0,0,,,,,,,,,,,,,0,1,1
36,Male,United States of America,Minnesota,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,1,1,5,0,0,2,2,2,0,1,1,0,0,0,1,0,0,1,2,1,0,2,1,1,0,3,1,0,0,0,,,,,,,,,,,,,0,1,1
34,Male,Canada,,0,1,0,0,0,0,0,0,0,0,1,,,,,,,1,2,1,0,0,1,4,1,0,2,1,1,0,1,1,0,0,1,1,1,0,1,2,2,0,1,0,1,0,4,-1,0,1,0,,,,,,,,,,,,,0,1,1
31,Female,United States of America,New York,0,1,0,0,0,0,0,0,0,0,1,,,,,,,1,2,2,0,0,1,3,1,0,1,2,1,0,1,0,0,0,0,1,2,1,1,2,0,0,0,0,1,0,3,0,2,2,1,,,,,,,,,,,,,1,3,4
36,Male,United States of America,Texas,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,4,0,0,1,2,0,0,1,0,2,0,0,1,1,1,1,2,2,0,2,1,1,1,1,2,2,2,1,,,,,,,,,,,,,1,0,2
48,Male,United States of America,Minnesota,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,2,2,2,5,0,0,2,2,2,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,2,1,1,0,1,0,0,,,,,,,,,,,,,0,3,4
31,Male,United States of America,Maine,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,1,5,0,0,1,2,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,1,2,0,0,2,2,1,,,,,,,,,,,,,1,3,3
32,Male,United States of America,Pennsylvania,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,5,0,0,2,2,2,0,1,0,0,0,0,1,1,0,1,2,1,0,1,1,1,0,3,0,0,0,0,,,,,,,,,,,,,0,1,1
32,Male,United States of America,Oregon,1,0,0,1,0,0,0,0,1,0,2,,,,,,,1,2,2,0,0,1,1,2,1,0,0,0,1,1,2,2,2,1,3,0,0,1,2,2,0,0,0,2,2,2,2,0,0,0,,,,,,,,,,,,,0,1,1
31,Male,United States of America,Oregon,0,1,0,0,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,2,0,1,2,2,0,2,1,1,0,3,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
28,Female,United States of America,Kansas,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,2,5,0,0,1,2,2,0,1,1,0,1,0,2,2,1,1,2,2,1,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4
28,Male,United Kingdom,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,2,2,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
33,Female,United States of America,Pennsylvania,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,3,0,1,1,4,2,1,0,1,0,0,1,3,3,0,1,3,0,0,2,3,3,0,1,0,2,1,3,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4
33,Male,United States of America,Oregon,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,2,0,2,2,0,,,,,,,,,,,,,1,1,1
59,Male,United States of America,Arizona,0,0,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,1,3,3,0,0,0,2,1,1,2,2,1,0,0,2,2,3,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
33,Male,United States of America,Oregon,0,0,0,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,1,2,1,0,1,1,2,1,1,2,2,1,1,1,1,1,4,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
37,Male,United States of America,Florida,1,0,0,1,0,0,0,0,0,0,2,,,,,,,1,2,1,0,1,1,0,2,1,1,1,0,1,1,2,2,2,1,2,2,1,1,2,2,1,0,0,1,1,1,2,1,1,1,,,,,,,,,,,,,1,2,2
27,Female,Germany,,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,2,0,0,1,4,1,0,1,1,1,0,1,0,0,0,0,1,3,0,2,2,0,2,1,0,2,1,4,2,0,2,0,,,,,,,,,,,,,1,3,3
39,Male,United States of America,Texas,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,1,3,0,0,1,1,1,0,1,0,0,0,0,3,1,0,2,3,3,0,1,0,2,2,3,0,0,0,1,,,,,,,,,,,,,0,0,0
50,Male,Germany,,0,0,0,1,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,1,1,0,3,-1,2,2,0,,,,,,,,,,,,,0,2,3
34,Female,United States of America,Texas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,2,2,4,1,0,1,2,1,0,1,2,2,2,1,1,2,1,1,2,1,0,0,0,1,1,3,0,1,0,0,,,,,,,,,,,,,0,1,1
50,Male,Germany,,1,1,0,1,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,1,2,2,0,0,1,,,,,,,,,,,,,0,4,2
31,Female,Other,,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,1,4,0,0,1,2,2,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,1,1,2,2,1,1,1,,,,,,,,,,,,,0,1,1
39,Male,United States of America,Maryland,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,3,0,2,0,5,2,0,0,0,0,0,1,2,2,2,0,0,3,0,0,0,0,0,0,0,2,2,1,2,2,1,1,,,,,,,,,,,,,0,2,4
46,Male,United States of America,District of Columbia,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,1,1,1,1,1,0,0,0,0,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,0,,,,,,,,,,,,,1,3,3
28,Male,United States of America,Tennessee,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,1,4,0,0,1,2,2,0,1,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,3,0,0,0,1,,,,,,,,,,,,,0,2,3
32,Male,France,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,2,0,1,2,2,1,0,0,0,2,0,1,2,1,0,1,0,2,1,1,2,2,0,2,1,2,1,3,0,0,0,0,,,,,,,,,,,,,0,1,1
65,Female,United States of America,Oregon,1,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,1,3,2,2,1,1,1,0,1,2,2,0,1,1,1,1,3,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
37,Male,United States of America,California,1,0,0,1,1,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,1,2,3,0,0,1,0,0,2,3,1,0,2,2,0,1,4,0,2,2,1,,,,,,,,,,,,,1,3,0
41,Female,United States of America,District of Columbia,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2,1,1,0,3,-1,1,1,0,,,,,,,,,,,,,1,2,3
38,Male,United States of America,New York,0,0,0,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,2,0,1,2,0,2,2,0,2,2,1,-1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
51,Male,United States of America,North Carolina,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,2,2,0,1,4,0,0,2,2,2,0,1,0,1,0,0,0,3,2,0,0,0,2,2,2,2,0,3,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
29,Male,United States of America,Illinois,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,2,2,2,0,0,2,2,1,0,1,2,1,0,0,1,2,1,1,2,2,1,2,1,2,1,3,1,1,1,1,,,,,,,,,,,,,1,1,1
37,Male,Canada,,1,1,1,1,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,1,0,2,0,1,3,1,1,1,0,2,0,1,1,1,1,2,0,0,0,0,,,,,,,,,,,,,1,2,3
31,Male,Canada,,0,0,0,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,2,1,1,2,1,1,0,0,2,1,3,1,0,0,0,,,,,,,,,,,,,0,1,1
32,Male,Iran,,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,5,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,2,1,0,2,2,0,0,2,0,2,1,1,,,,,,,,,,,,,0,2,2
31,Male,Sweden,,1,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,4,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4
52,Male,Switzerland,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,1,2,1,2,2,2,1,2,1,0,,,,,,,,,,,,,1,1,1
31,Male,Switzerland,,0,0,1,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,1,4,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4
38,Female,United Kingdom,,0,0,0,0,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,1,2,0,1,2,1,0,0,0,0,0,4,2,0,0,0,,,,,,,,,,,,,0,1,1
35,Male,United States of America,Illinois,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,1,1,1,2,1,1,1,0,0,1,2,1,0,0,1,3,2,1,2,0,1,1,1,2,2,2,1,1,2,1,,,,,,,,,,,,,1,3,4
29,Male,United States of America,Oklahoma,1,0,0,1,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,1,3,2,2,1,1,2,1,0,0,2,1,0,0,2,2,-1,1,1,0,0,,,,,,,,,,,,,0,1,1
63,Male,United States of America,Minnesota,0,0,0,0,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,1,2,2,0,1,1,2,1,0,2,0,0,0,0,1,1,1,2,0,0,0,,,,,,,,,,,,,1,1,1
47,Female,United States of America,New York,0,0,0,0,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,1,2,3,0,1,2,2,1,1,2,2,1,0,0,1,2,3,2,0,2,2,,,,,,,,,,,,,1,2,4
43,Male,Austria,,0,0,0,1,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,3,2,0,1,2,2,1,2,0,1,0,4,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4
38,Male,Ireland,,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,2,1,0,2,2,1,0,1,0,0,0,0,1,1,1,1,2,1,0,0,0,2,1,1,1,0,0,0,,,,,,,,,,,,,0,1,1
27,Male,United States of America,Washington,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,1,1,0,0,2,1,0,1,0,3,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,,,,,,,,,,,,,0,1,3
40,Female,United States of America,Oregon,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,1,0,2,2,3,0,0,0,2,2,1,1,2,2,2,1,1,2,1,0,0,1,1,0,0,2,0,1,0,2,2,2,,,,,,,,,,,,,0,1,4
32,Male,South Africa,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,2,1,0,0,0,0,1,0,0,0,0,1,3,1,0,0,1,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,0,1,1
43,Female,United States of America,Wisconsin,0,1,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,2,1,1,1,2,2,0,1,1,1,0,3,0,0,1,1,,,,,,,,,,,,,0,1,3
28,Female,Germany,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,3,3,0,0,2,1,1,0,1,1,0,0,1,3,3,0,0,3,3,0,1,2,0,2,0,0,2,2,3,2,1,2,2,,,,,,,,,,,,,0,0,4
46,Male,United Kingdom,,1,1,0,1,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,1,2,1,1,2,2,1,1,0,2,2,-1,2,0,0,0,,,,,,,,,,,,,0,1,1
42,Male,United States of America,California,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,1,4,1,0,0,0,0,0,0,,,,,,,,,,,,0,0,2,2,3,0,2,0,0,,,,,,,,,,,,,0,1,1
31,Male,United States of America,New York,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,3,0,0,1,4,1,0,1,1,2,0,1,3,2,0,1,1,0,0,2,3,3,0,0,0,1,1,3,0,2,2,1,,,,,,,,,,,,,1,2,3
37,Female,United States of America,Pennsylvania,0,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3
35,Male,Canada,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,3,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
30,Female,United States of America,Minnesota,0,1,1,0,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,3,1,0,0,1,,,,,,,,,,,,,1,3,3
35,Male,Australia,,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,2,0,2,5,0,0,2,2,2,0,1,0,3,0,0,2,2,1,1,2,2,1,0,0,0,0,4,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4
24,Male,United States of America,California,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,0,1,2,4,1,0,1,2,2,0,0,,,,,,,,,,,,1,1,2,1,3,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4
23,Male,India,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,3,1,0,0,0,0,0,0,,,,,,,,,,,,2,0,1,1,2,1,0,0,0,,,,,,,,,,,,,0,3,3
39,Female,United Kingdom,,0,1,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,1,2,2,2,1,2,2,1,1,0,2,1,1,1,1,1,3,2,2,2,1,,,,,,,,,,,,,1,3,4
38,Male,France,,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,2,0,2,5,0,0,1,1,1,0,1,2,1,0,0,1,1,1,1,2,2,0,0,0,1,0,3,1,0,0,0,,,,,,,,,,,,,0,1,1
28,Male,United Kingdom,,0,1,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1,1,1,1,4,-1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4
30,Male,United Kingdom,,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,2,0,1,2,1,0,1,0,1,1,3,2,0,1,0,,,,,,,,,,,,,0,1,1
38,Male,United Kingdom,,0,0,0,0,0,0,0,1,0,1,2,,,,,,,,,,,,,,,,,,,,1,0,3,0,0,1,2,0,1,0,0,0,0,0,2,2,2,1,0,1,1,,,,,,,,,,,,,0,1,2
33,Male,France,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,1,1,5,0,0,0,1,2,0,1,1,0,0,0,1,1,1,0,2,1,0,2,2,1,1,1,0,0,0,0,,,,,,,,,,,,,0,1,1
35,Male,United Kingdom,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,2,1,1,1,5,0,0,2,2,2,0,1,1,0,1,0,1,1,0,2,3,1,0,2,2,1,1,3,0,0,0,0,,,,,,,,,,,,,0,1,1
54,Male,United Kingdom,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,2,3,0,2,2,0,2,2,4,2,0,0,0,,,,,,,,,,,,,0,1,1
30,Female,Germany,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,2,0,1,1,1,3,0,0,1,1,1,0,1,2,1,0,1,1,1,0,1,2,2,0,1,1,1,1,2,0,1,0,0,,,,,,,,,,,,,0,1,1
32,Female,United Kingdom,,0,1,1,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,3,1,1,0,0,1,1,0,1,0,3,0,1,0,0,,,,,,,,,,,,,1,1,1
28,Male,United States of America,North Carolina,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,1,1,5,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,2,0,1,1,0,0,2,1,1,,,,,,,,,,,,,0,1,1
39,Male,Germany,,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,2,2,0,1,4,0,0,1,2,1,0,0,,,,,,,,,,,,2,1,2,1,3,0,1,2,0,,,,,,,,,,,,,0,3,3
31,Male,Germany,,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,3,2,2,0,5,1,0,1,2,0,0,1,2,2,2,1,2,2,1,0,0,2,1,2,1,1,1,3,0,2,0,0,,,,,,,,,,,,,0,1,1
30,Male,United States of America,Washington,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,1,1,4,2,1,0,0,1,0,0,,,,,,,,,,,,1,0,1,1,3,0,0,0,1,,,,,,,,,,,,,0,1,1
25,Female,United States of America,Pennsylvania,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,2,0,0,2,1,1,0,1,1,1,0,1,1,0,2,0,1,2,1,1,2,1,0,1,0,1,2,-1,-1,0,0,0,,,,,,,,,,,,,0,1,1
26,Male,United Kingdom,,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,1,1,1,1,1,2,1,0,0,0,,,,,,,,,,,,1,1,2,0,-1,0,0,0,0,,,,,,,,,,,,,0,1,1
30,Male,United States of America,Pennsylvania,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,3,2,0,0,2,4,0,0,1,2,1,1,1,2,2,2,1,2,0,0,1,2,2,0,0,0,1,0,4,1,0,1,0,,,,,,,,,,,,,0,1,1
30,Male,Italy,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,4,0,0,1,2,2,0,1,0,0,0,0,1,2,0,1,2,2,0,1,0,1,0,3,0,0,0,0,,,,,,,,,,,,,0,1,1
31,Male,Bulgaria,,1,1,0,0,0,1,0,0,1,0,2,,,,,,,1,2,2,2,1,2,5,0,0,2,2,2,0,1,1,0,0,0,1,2,1,1,2,0,1,1,1,1,1,-1,0,0,0,0,,,,,,,,,,,,,0,1,1
32,Male,United States of America,North Carolina,1,1,0,0,0,0,0,0,0,0,0,,,,,,,1,2,2,0,1,1,3,1,0,1,1,1,0,1,1,0,0,1,3,1,1,1,2,2,0,1,0,1,0,3,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
45,Female,United Kingdom,,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,2,2,0,1,2,2,0,0,1,2,1,1,0,0,0,0,1,0,0,2,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
29,Male,Switzerland,,1,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,1,3,3,2,0,2,2,1,1,2,2,1,0,0,1,0,4,-1,2,1,1,,,,,,,,,,,,,0,3,4
27,Male,United States of America,Pennsylvania,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,3,1,0,0,1,4,1,0,0,0,1,0,1,0,3,0,0,1,3,1,0,0,1,0,0,0,2,2,1,1,2,2,1,,,,,,,,,,,,,1,3,3
28,Female,United Kingdom,,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,1,1,5,0,0,0,1,2,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,2,1,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3
38,Male,United States of America,Michigan,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,3,1,0,2,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,2,1,0,1,1,0,1,1,0,2,0,0,,,,,,,,,,,,,0,2,2
38,Male,United States of America,Minnesota,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,1,2,1,4,1,0,1,2,2,0,1,3,3,2,2,3,2,1,1,2,2,1,1,0,2,0,4,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
